Symbol,Name,IndustryCode,Industry
XNET,Xunlei Ltd ADR,57201010,IT 서비스 및 컨설팅
LPSN,LivePerson Inc,57201010,IT 서비스 및 컨설팅
QDRO,Quadro Acquisition One Corp,55601010,투자 지주 회사
YTRA,Yatra Online Inc,53301040,여가 및 오락시설
IZM,ICZOOM Group Inc,57104010,전자 장비 및 부품
GODNU,Golden Star Acquisition Units,55601010,투자 지주 회사
ACRS,Aclaris Therapeutics Inc,56202010,생명 공학 및 의학 연구
ACACU,Acri Capital Acquisition Units,55601010,투자 지주 회사
PMVP,PMV Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
WPRT,Westport Fuel Systems Inc,53101020,"자동차, 트럭 및 오토바이 부품"
VUZI,Vuzix Corp,57104010,전자 장비 및 부품
IXAQ,IX Acquisition Corp,55601010,투자 지주 회사
ZENV,Zenvia Inc,57201020,소프트웨어
BOWN,Bowen Acquisition Corp,55601010,투자 지주 회사
TBMC,Trailblazer Merger Corporation I,55601010,투자 지주 회사
EQ,Equillium Inc,56201040,제약
AEYE,AudioEye Inc,57201010,IT 서비스 및 컨설팅
ONYX,Onyx Acquisition Co I,55601010,투자 지주 회사
GODN,Golden Star Acquisition Corp,55601010,투자 지주 회사
BRID,Bridgford Foods Corp,54102020,식품 가공
RBKB,Rhinebeck Bancorp Inc,55101010,은행
VAXX,Vaxxinity Inc,56202010,생명 공학 및 의학 연구
AUID,Authid Inc,57201020,소프트웨어
SYT,SYLA Technologies Co Ltd ADR,60101020,부동산 서비스
UCBIO,United Communty Banks 1000 Dep Shs Repstg 1 Pref Shs Series I,55101010,은행
FEAM,5E Advanced Materials Inc,51201050,특수 채굴 및 금속
HSPO,Horizon Space Acquisition I Corp,55601010,투자 지주 회사
ALAR,Alarum Technologies Ltd ADR,57201020,소프트웨어
VLYPP,Valley National 6 25 Fixed to Floating Rate Non Cumulative Perpetual Pref Shs,55101010,은행
CBAT,CBAK Energy Technology Inc,52102030,전기 부품 및 장비
PFX,PhenixFIN Corp,55501030,폐쇄형 펀드
TSBX,Turnstone Biologics Corp,56201040,제약
BTAI,BioXcel Therapeutics Inc,56202010,생명 공학 및 의학 연구
SBFG,SB Financial Group Inc,55101010,은행
ELTK,Eltek Ltd,57101010,반도체
RWOD,Redwoods Acquisition Corp,55601010,투자 지주 회사
QETAU,Quetta Acquisition Units,55601010,투자 지주 회사
NB,NioCorp Developments Ltd,51201050,특수 채굴 및 금속
SPRO,Spero Therapeutics Inc,56202010,생명 공학 및 의학 연구
BGFV,Big 5 Sporting Goods Corp,53403090,기타 전문 소매
GLAC,Global Lights Acquisition Corp,55601010,투자 지주 회사
KVHI,KVH Industries Inc,57102010,통신 및 네트워킹
MURA,Mural Oncology PLC,56202010,생명 공학 및 의학 연구
QETA,Quetta Acquisition Corp,55601010,투자 지주 회사
KACLU,Kairous Acquisition Units,55601010,투자 지주 회사
HMNF,HMN Financial Inc,55101010,은행
SRBK,SR Bancorp Inc,55101010,은행
CLRCU,ClimateRock Units,55601010,투자 지주 회사
FCAP,First Capital Inc,55101010,은행
PMGM,Priveterra Acquisition Corp II,55601010,투자 지주 회사
WIMI,WiMi Hologram Cloud Inc ADR,57201020,소프트웨어
AIBBU,AIB Acquisition Units,55601010,투자 지주 회사
VLYPO,Valley National 5.50% Fixed to Floating Rate Non Cum Perp Pref Shs Series B,55101010,은행
BMR,Beamr Imaging Ltd,57201020,소프트웨어
BWAQU,Blue World Acquisition Units,55601010,투자 지주 회사
SPPL,Simpple Ltd,57201020,소프트웨어
VERU,Veru Inc,54201020,개인 생활 필수 용품
BLRX,BioLine RX Ltd ADR,56202010,생명 공학 및 의학 연구
PPYA,Papaya Growth Opportunity Corp I,55601010,투자 지주 회사
GLLI,Globalink Investment Inc,55601010,투자 지주 회사
LUXH,LuxUrban Hotels Inc,60101010,"부동산 임대, 개발 및 운영"
AIMBU,Aimfinity Investment I Subunit,55601010,투자 지주 회사
REE,REE Automotive Ltd,53101020,"자동차, 트럭 및 오토바이 부품"
PASG,Passage Bio Inc,56202010,생명 공학 및 의학 연구
CUE,Cue Biopharma Inc,56202010,생명 공학 및 의학 연구
LFVN,LifeVantage Corp,56201040,제약
MAYS,J W Mays Inc,60101010,"부동산 임대, 개발 및 운영"
AACI,Armada Acquisition Corp I,55601010,투자 지주 회사
DTI,Drilling Tools International Corp,50103020,오일 관련 서비스 및 장비
OMEX,Odyssey Marine Exploration Inc,51201050,특수 채굴 및 금속
GNSS,Genasys Inc,57102010,통신 및 네트워킹
DCTH,Delcath Systems Inc,56101020,"의료 장비, 물품 및 유통"
NOVVU,Nova Vision Acquisition Units,55601010,투자 지주 회사
BCOV,Brightcove Inc,57201030,온라인 서비스
ANTX,AN2 Therapeutics Inc,56202010,생명 공학 및 의학 연구
ALTU,Altitude Acquisition Corp,55601010,투자 지주 회사
LIVE,Live Ventures Inc,55601010,투자 지주 회사
USCT,Roth CH Acquisition Co,55601010,투자 지주 회사
AFMD,Affimed NV,56202010,생명 공학 및 의학 연구
TMTC,TMT Acquisition Corp,55601010,투자 지주 회사
FLFV,Feutune Light Acquisition Corp,55601010,투자 지주 회사
ELUT,Elutia Inc,56201040,제약
DHCA,DHC Acquisition Corp,55601010,투자 지주 회사
FORA,Forian Inc,57201020,소프트웨어
CONN,Conn's Inc,53403050,컴퓨터 및 전자 제품 소매
ASRT,Assertio Holdings Inc,56201040,제약
KEQU,Kewaunee Scientific Corp,52203060,비즈니스 지원 용품
XFIN,ExcelFin Acquisition Corp,55601010,투자 지주 회사
IVCP,Swiftmerge Acquisition Corp,55601010,투자 지주 회사
HYPR,Hyperfine Inc,56101010,첨단 의료 장비 및 기술
PHUN,Phunware Inc,57201020,소프트웨어
INCR,InterCure Ltd,56102010,의료 시설 및 서비스
IMAQ,International Media Acquisition Corp,55601010,투자 지주 회사
PRPH,Prophase Labs Inc,54102020,식품 가공
IMMX,Immix Biopharma Inc,56202010,생명 공학 및 의학 연구
PSNL,Personalis Inc,56202010,생명 공학 및 의학 연구
ARYD,ARYA Sciences Acquisition Corp IV,55601010,투자 지주 회사
OPOF,Old Point Financial Corp,55101010,은행
SCOR,Comscore Inc,53302010,광고 및 마케팅
HHGCU,HHG Capital Units,55601010,투자 지주 회사
BHAC,Focus Impact BH3 Acquisition Co,55601010,투자 지주 회사
PET,Wag! Group Co,54201030,개인 서비스
ZCAR,Zoomcar Holdings Inc,52406020,지상 및 해상 여객 운송
EAC,Edify Acquisition Corp,55601010,투자 지주 회사
GIFI,Gulf Island Fabrication Inc,50103020,오일 관련 서비스 및 장비
AITRU,AI Transportation Acquisition Units,55601010,투자 지주 회사
DUET,DUET Acquisition Corp,55601010,투자 지주 회사
MDXH,MDxHealth SA,56202010,생명 공학 및 의학 연구
ALVR,Allovir Inc,56202010,생명 공학 및 의학 연구
CMCT,Creative Media & Community Trust Corporation,60102020,상업용 REITs
SENEB,Seneca Foods Corp Class B,54102020,식품 가공
GAMC,Golden Arrow Merger Corp,55601010,투자 지주 회사
MCAFU,Mountain Crest Acquisition IV Units,55601010,투자 지주 회사
SOTK,Sono-Tek Corp,52102010,산업용 기계 및 장비
KELYB,Kelly Services Inc Class B,52203030,고용 서비스
EMCG,Embrace Change Acquisition Corp,55601010,투자 지주 회사
FIAC,Focus Impact Acquisition Corp,55601010,투자 지주 회사
AEAE,AltEnergy Acquisition Corp,55601010,투자 지주 회사
OXLCP,Oxford Lane Capital 6 25 Series 2027 Pref Shs,55501030,폐쇄형 펀드
WTMAU,Welsbach Technology Metals Acquisition Units,55601010,투자 지주 회사
BUJAU,Bukit Jalil Global Acquisition 1 Units,55601010,투자 지주 회사
PUCK,Goal Acquisitions Corp,55601010,투자 지주 회사
ASCB,ASPAC II Acquisition Corp,55601010,투자 지주 회사
VERI,Veritone Inc,57201010,IT 서비스 및 컨설팅
EGRX,Eagle Pharmaceuticals Inc,56201040,제약
BUJA,Bukit Jalil Global Acquisition 1 Ltd,55601010,투자 지주 회사
BLEU,Bleuacacia Ltd,55601010,투자 지주 회사
MGRM,Monogram Orthopaedics Inc,56101020,"의료 장비, 물품 및 유통"
SND,Smart Sand Inc,51202010,건설 자재
ORGN,Origin Materials Inc,51101010,상품 화학
LATG,Chenghe Acquisition I Co,55601010,투자 지주 회사
ALLT,Allot Ltd,53301040,여가 및 오락시설
AITR,AI Transportation Acquisition Corp,55601010,투자 지주 회사
BNR,Burning Rock Biotech Ltd ADR,56102010,의료 시설 및 서비스
AFJK,Aimei Health Technology Co Ltd,55601010,투자 지주 회사
GOODO,Gladstone Commercial 6 00 Cum Red Prf Shs Series G,60102010,복합부동산 REITs
PMEC,Primech Holdings Ltd,52203040,경영 지원 서비스
ONDS,Ondas Holdings Inc,57102010,통신 및 네트워킹
DTIL,Precision BioSciences Inc,56202010,생명 공학 및 의학 연구
LIBY,Liberty Resources Acquisition Corp,55601010,투자 지주 회사
MIST,Milestone Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
IPWR,Ideal Power Inc,50201010,재생 가능 에너지 장비 및 서비스
WKHS,Workhorse Group Inc,53101010,자동차 및 트럭 제조
NNAGU,99 Acquisition Group Units,55601010,투자 지주 회사
GLST,Global Star Acquisition Inc,55601010,투자 지주 회사
DPCS,DP Cap Acquisition I Corp,55601010,투자 지주 회사
VFF,Village Farms International Inc,54102010,어업 및 농업
GTAC,Global Technology Acquisition Corp I,55601010,투자 지주 회사
BAYAU,Bayview Acquisition Units,55601010,투자 지주 회사
NUTX,Nutex Health Inc,56102010,의료 시설 및 서비스
CETU,Cetus Capital Acquisition Corp,55601010,투자 지주 회사
TOUR,Tuniu Corp ADR,53301040,여가 및 오락시설
CNTY,Century Casinos Inc,53301030,카지노 및 도박
VIA,Via Renewables Inc,59101010,전력 유틸리티
HUDAU,Hudson Acquisition I Units,55601010,투자 지주 회사
IROH,Iron Horse Acquisitions Corp,55601010,투자 지주 회사
HAO,Haoxi Health Technology Ltd,53302010,광고 및 마케팅
RFAC,RF Acquisition Corp,55601010,투자 지주 회사
BAYA,Bayview Acquisition Corp,55601010,투자 지주 회사
SHOT,Safety Shot Inc,53403090,기타 전문 소매
NVNO,enVVeno Medical Corp,56202010,생명 공학 및 의학 연구
ELYM,Eliem Therapeutics Inc,56202010,생명 공학 및 의학 연구
RILYL,B Riley Financial Depository Shares,55102010,투자 은행 및 중개 서비스
IRAA,Iris Acquisition Corp,55601010,투자 지주 회사
LINK,Interlink Electronics Inc,57101010,반도체
TYGO,Tigo Energy Inc,57101010,반도체
ONCY,Oncolytics Biotech Inc,56202010,생명 공학 및 의학 연구
GBBK,Global Blockchain Acquisition Corp,55601010,투자 지주 회사
MGYR,Magyar Bancorp Inc,55101010,은행
LVLU,Lulu's Fashion Lounge Holdings Inc,53403040,의류 및 액세서리 소매
ASPS,Altisource Portfolio Solutions SA,60101020,부동산 서비스
INTS,Intensity Therapeutics Inc,56202010,생명 공학 및 의학 연구
CNOBP,Connectone Bancorp New Depositary Shs Rep A 1 40Th Non Cm Perp Pref Shs Series A,55101010,은행
MNY,MoneyHero Ltd,57201030,온라인 서비스
FARM,Farmer Bros Co,54102020,식품 가공
CULL,Cullman Bancorp  Inc.,55101010,은행
CSBR,Champions Oncology Inc,56202010,생명 공학 및 의학 연구
CMCA,Capitalworks Emerging Markets Acquisition Corp,55601010,투자 지주 회사
UPLD,Upland Software Inc,57201020,소프트웨어
UONEK,Urban One Inc Class D,53302020,방송
EYEN,Eyenovia Inc,56201040,제약
VSTE,Vast Renewables Ltd,59101010,전력 유틸리티
TIL,Instil Bio Inc,56202010,생명 공학 및 의학 연구
ASCAU,A SPAC I Acquisition Units,55601010,투자 지주 회사
IKNA,Ikena Oncology Inc,56202010,생명 공학 및 의학 연구
BOWNU,Bowen Acquisition Units,55601010,투자 지주 회사
SWSS,Clean Energy Special Situations Corp,55601010,투자 지주 회사
TBNK,Territorial Bancorp Inc,55101010,은행
INAQ,Insight Acquisition Corp,55601010,투자 지주 회사
ANEB,Anebulo Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
KRON,Kronos Bio Inc,56202010,생명 공학 및 의학 연구
CASI,CASI Pharmaceuticals Inc,56201040,제약
FEXD,Fintech Ecosystem Development Corp,55601010,투자 지주 회사
PROP,Prairie Operating Co,50102020,"오일, 가스 탐사 및 생산"
GLACU,Global Lights Acquisition Units,55601010,투자 지주 회사
ATMC,Alphatime Acquisition Corp,55601010,투자 지주 회사
GDST,Goldenstone Acquisition Ltd,55601010,투자 지주 회사
SSBI,Summit State Bank,55101010,은행
SLNG,Stabilis Solutions Inc,50103030,오일 및 가스 수송 서비스
TRON,Corner Growth Acquisition Corp 2,55601010,투자 지주 회사
TETE,Technology & Telecommunication Acquisition Corp,55601010,투자 지주 회사
GANX,Gain Therapeutics Inc,56202010,생명 공학 및 의학 연구
DGICB,Donegal Group Inc Class B,55301020,손해보험
AENT,Alliance Entertainment Holding Corp,57104010,전자 장비 및 부품
OSS,One Stop Systems Inc,57106010,컴퓨터 하드웨어
BWAQ,Blue World Acquisition Corp,55601010,투자 지주 회사
GNTA,Genenta Science SPA ADR,56202010,생명 공학 및 의학 연구
LRE,Lead Real Estate Co Ltd ADR,60101010,"부동산 임대, 개발 및 운영"
HSPOU,Horizon Space Acquisition I Units,55601010,투자 지주 회사
OCAX,OCA Acquisition Corp,55601010,투자 지주 회사
ASMB,Assembly Biosciences Inc,56201040,제약
KZR,Kezar Life Sciences Inc,56202010,생명 공학 및 의학 연구
FORL,Four Leaf Acquisition Corp,55601010,투자 지주 회사
BLACU,Bellevue Life Sciences Acquisition Units,55601010,투자 지주 회사
GATE,Marblegate Acquisition Corp,55601010,투자 지주 회사
LTRN,Lantern Pharma Inc,56202010,생명 공학 및 의학 연구
RTC,Baijiayun Group Ltd,57201010,IT 서비스 및 컨설팅
SSNT,Silversun Technologies Inc,57201010,IT 서비스 및 컨설팅
DOGZ,Dogness International Corp,53202020,의류 및 액세서리
GMFI,Aetherium Acquisition Corp,55601010,투자 지주 회사
FLUX,Flux Power Holdings Inc,52102030,전기 부품 및 장비
RZLT,Rezolute Inc,56202010,생명 공학 및 의학 연구
MLEC,Moolec Science SA,54102010,어업 및 농업
AUBN,Auburn National Bancorporation Inc,55101010,은행
USGO,US GoldMining Inc,51201060,금
MITA,Coliseum Acquisition Corp,55601010,투자 지주 회사
TECTP,Tectonic Financial 9.00 Fixed to Floating Non-Cumulative Perpetual Pref Shs,55102020,투자 관리 및 펀드 운영
HCMA,HCM Acquisition Corp,55601010,투자 지주 회사
ATRA,Atara Biotherapeutics Inc,56202010,생명 공학 및 의학 연구
NHTC,Natural Health Trends Corp,53403090,기타 전문 소매
MSSA,Metal Sky Star Acquisition Corp,55601010,투자 지주 회사
ATMCU,AlphaTime Acquisition Units,55601010,투자 지주 회사
ACBAU,Ace Global Business Acquisition Units,55601010,투자 지주 회사
XOS,Xos Inc,53101010,자동차 및 트럭 제조
RLYB,Rallybio Corp,56202010,생명 공학 및 의학 연구
SIEB,Siebert Financial Corp,55102010,투자 은행 및 중개 서비스
FRLA,Fortune Rise Acquisition Corp,55601010,투자 지주 회사
ALGS,Aligos Therapeutics Inc,56202010,생명 공학 및 의학 연구
VIASP,Via Renewables 8.75 Fixed to Floating Cumulative Redeemable Perpetual Pref Shs,59101010,전력 유틸리티
ATMVU,AlphaVest Acquisition Units,55601010,투자 지주 회사
WFCF,Where Food Comes From Inc,57201010,IT 서비스 및 컨설팅
CTCX,Carmell Corp,56202010,생명 공학 및 의학 연구
GRYP,Gryphon Digital Mining Inc,57301030,블록 체인 및 암호화폐
SEPA,SEP Acquisition Corp,55601010,투자 지주 회사
UBCP,United Bancorp Inc,55101010,은행
MARXU,Mars Acquisition Units,55601010,투자 지주 회사
OXLCM,Oxford Lane Cap 6 75 Pref Shs Series 2024,55501030,폐쇄형 펀드
DIST,Distoken Acquisition Corp,55601010,투자 지주 회사
GAIA,Gaia Inc,53302020,방송
OPINL,Office Properties Income 6 375 Senior Notes due 2050,60102020,상업용 REITs
LVTX,LAVA Therapeutics NV,56202010,생명 공학 및 의학 연구
NVAC,Northview Acquisition Corp,55601010,투자 지주 회사
LEE,Lee Enterprises Inc,53302040,소비자 출판
PFIE,Profire Energy Inc,50103020,오일 관련 서비스 및 장비
XBP,XBP Europe Holdings Inc,57301010,핀테크
ASYS,Amtech Systems Inc,57101020,반도체 장비 및 테스트
TPST,Tempest Therapeutics Inc,56202010,생명 공학 및 의학 연구
MAQC,Maquia Capital Acquisition Corp,55601010,투자 지주 회사
QUBT,Quantum Computing Inc,57201020,소프트웨어
SRTS,Sensus Healthcare Inc,56101010,첨단 의료 장비 및 기술
CNTB,Connect Biopharma Holdings Ltd ADR,56202010,생명 공학 및 의학 연구
ROCL,Roth CH Acquisition V Co,55601010,투자 지주 회사
PTWO,Pono Capital Two Inc,55601010,투자 지주 회사
GAN,Gan Ltd,57201020,소프트웨어
TACT,TransAct Technologies Inc,57106010,컴퓨터 하드웨어
FTAIM,FTAI Aviation Fixed Rate Reset Cum Perp Pfd Series D,55101050,기업 금융 서비스
EDRY,EuroDry Ltd,52405020,해양 화물 및 물류
APYX,Apyx Medical Corp,56101020,"의료 장비, 물품 및 유통"
MNOV,MediciNova Inc,56202010,생명 공학 및 의학 연구
TOPS,Top Ships Inc,52405020,해양 화물 및 물류
HOOK,HOOKIPA Pharma Inc,56201040,제약
LSBK,Lake Shore Bancorp Inc,55101010,은행
EBON,Ebang International Holdings Inc,57106010,컴퓨터 하드웨어
OAKU,Oak Woods Acquisition Corp,55601010,투자 지주 회사
RGC,Regencell Bioscience Holdings Ltd,56202010,생명 공학 및 의학 연구
POET,POET Technologies Inc,57101010,반도체
APLM,Apollomics Inc,56202010,생명 공학 및 의학 연구
IXHL,Incannex Healthcare Inc,56201040,제약
PPHPU,PHP Ventures Acquisition Units,55601010,투자 지주 회사
ATGL,Alpha Technology Group Ltd,57201010,IT 서비스 및 컨설팅
AFAR,Aura FAT Projects Acquisition Corp,55601010,투자 지주 회사
CODA,Coda Octopus Group Inc,57104010,전자 장비 및 부품
CGTX,Cognition Therapeutics Inc,56202010,생명 공학 및 의학 연구
FTCI,FTC Solar Inc,52102030,전기 부품 및 장비
NBST,Newbury Street Acquisition Corp,55601010,투자 지주 회사
DYCQU,DT Cloud Acquisition Units,55601010,투자 지주 회사
BNGO,Bionano Genomics Inc,56101010,첨단 의료 장비 및 기술
SCYX,SCYNEXIS Inc,56201040,제약
ENLV,Enlivex Therapeutics Ltd,56202010,생명 공학 및 의학 연구
PPIH,Perma-Pipe International Holdings Inc,50103020,오일 관련 서비스 및 장비
SELX,Semilux International Ltd,57101010,반도체
JL,J-Long Group Ltd,53202020,의류 및 액세서리
CLOE,Clover Leaf Capital Corp,55601010,투자 지주 회사
ATLCP,Atlanticus Holdings 7.625 Cumulative Perpetual Pref Shs Series B,55101030,소비자 대출
GEG,Great Elm Group Inc,55102020,투자 관리 및 펀드 운영
AFJKU,Aimei Health Technology Units,55601010,투자 지주 회사
GDSTU,Goldenstone Acquisition Units,55601010,투자 지주 회사
NSPR,InspireMD Inc,56101020,"의료 장비, 물품 및 유통"
CDTX,Cidara Therapeutics Inc,56202010,생명 공학 및 의학 연구
LEXX,Lexaria Bioscience Corp,56201040,제약
PLBY,Plby Group Inc,53403040,의류 및 액세서리 소매
